"customer_state","customer_city","qtd_clientes","rank_cidade"
"SP","ferraz de vasconcelos","111","49"
"SP","ribeirao pires","109","50"
"SP","franco da rocha","109","50"
"SP","caieiras","102","51"
"SP","cajamar","101","52"
"SP","botucatu","101","52"
"SP","pindamonhangaba","101","52"
"SP","francisco morato","100","53"
"SP","itapecerica da serra","98","54"
"SP","guaratingueta","98","54"
"SP","itatiba","97","55"
"SP","salto","95","56"
"SP","vinhedo","95","56"
"SP","araras","94","57"
"SP","mogi-guacu","93","58"
"SP","caraguatatuba","89","59"
"SP","jandira","85","60"
"SP","votorantim","85","60"
"SP","poa","85","60"
"SP","assis","84","61"
"SP","lorena","83","62"
"SP","sao joao da boa vista","82","63"
"SP","varzea paulista","80","64"
"SP","itanhaem","80","64"
"SP","ourinhos","80","64"
"SP","birigui","79","65"
"SP","cubatao","79","65"
"SP","sao roque","79","65"
"SP","itapetininga","78","66"
"SP","mogi mirim","76","67"
"SP","ubatuba","76","67"
"SP","catanduva","75","68"
"SP","mairipora","75","68"
"SP","tatui","75","68"
"SP","jau","74","69"
"SP","cacapava","74","69"
"SP","barretos","73","70"
"SP","aruja","69","71"
"SP","pirassununga","69","71"
"SP","amparo","67","72"
"SP","avare","64","73"
"SP","votuporanga","63","74"
"SP","jaguariuna","62","75"
"SP","sertaozinho","62","75"
"SP","sao sebastiao","60","76"
"SP","cruzeiro","56","77"
"SP","itapira","55","78"
"SP","lins","55","78"
"SP","jaboticabal","54","79"
"SP","tupa","53","80"
"SP","fernandopolis","53","80"
"SP","itapeva","53","80"
"SP","matao","52","81"
"SP","cosmopolis","52","81"
"SP","bebedouro","51","82"
"SP","registro","50","83"
"SP","boituva","50","83"
"SP","leme","50","83"
"SP","bertioga","49","84"
"SP","campo limpo paulista","48","85"
"SP","ilhabela","46","86"
"SP","embu-guacu","46","86"
"SP","lencois paulista","45","87"
"SP","itupeva","44","88"
"SP","sao jose do rio pardo","44","88"
"SP","vargem grande paulista","44","88"
"SP","louveira","44","88"
"SP","peruibe","44","88"
"SP","andradina","43","89"
"SP","artur nogueira","43","89"
"SP","mongagua","42","90"
"SP","monte mor","40","91"
"SP","tremembe","38","92"
"SP","olimpia","38","92"
"SP","nova odessa","38","92"
"SP","tiete","37","93"
"SP","penapolis","37","93"
"SP","guaira","36","94"
"SP","adamantina","36","94"
"SP","pedreira","36","94"
"SP","santa fe do sul","35","95"
"SP","capivari","35","95"
"SP","santa cruz do rio pardo","35","95"
"SP","sao joaquim da barra","34","96"
"SP","monte alto","34","96"
"SP","mococa","34","96"
"SP","taquaritinga","33","97"
"SP","promissao","32","98"
"SP","ibiuna","31","99"
"SP","cerquilho","30","100"
"SP","ituverava","30","100"
"SP","santa isabel","30","100"
"SP","jales","30","100"
"SP","barra bonita","29","101"
"SP","mirassol","29","101"
"SP","orlandia","29","101"
"SP","itarare","29","101"
"SP","porto ferreira","28","102"
"SP","garca","28","102"
"SP","itapolis","28","102"
"SP","dracena","28","102"
"SP","capao bonito","28","102"
"SP","batatais","28","102"
"SP","presidente venceslau","26","103"
"SP","campos do jordao","26","103"
"SP","rio grande da serra","26","103"
"SP","mairinque","25","104"
"SP","cachoeira paulista","25","104"
"SP","aparecida","25","104"
"SP","holambra","24","105"
"SP","cravinhos","24","105"
"SP","ilha solteira","24","105"
"SP","piedade","23","106"
"SP","aguas de lindoia","23","106"
"SP","presidente epitacio","23","106"
"SP","rancharia","22","107"
"SP","ibitinga","22","107"
"SP","porto feliz","22","107"
"SP","piracaia","22","107"
"SP","juquitiba","21","108"
"SP","pederneiras","21","108"
"SP","sao manuel","21","108"
"SP","paraguacu paulista","20","109"
"SP","santo antonio de posse","20","109"
"SP","tambau","20","109"
"SP","barrinha","20","109"
"SP","guararapes","19","110"
"SP","conchal","19","110"
"SP","piraju","19","110"
"SP","pereira barreto","19","110"
"SP","jarinu","19","110"
"SP","monte azul paulista","19","110"
"SP","socorro","19","110"
"SP","nova granada","19","110"
"SP","iracemapolis","18","111"
"SP","pitangueiras","18","111"
"SP","cerqueira cesar","18","111"
"SP","espirito santo do pinhal","18","111"
"SP","santa rita do passa quatro","18","111"
"SP","ipero","18","111"
"SP","palmital","18","111"
"SP","bom jesus dos perdoes","18","111"
"SP","bonfim paulista","18","111"
"SP","viradouro","18","111"
"SP","americo brasiliense","17","112"
"SP","novo horizonte","17","112"
"SP","santo anastacio","17","112"
"SP","laranjal paulista","17","112"
"SP","pompeia","17","112"
"SP","bastos","17","112"
"SP","agudos","16","113"
"SP","pirapora do bom jesus","16","113"
"SP","taquarituba","16","113"
"SP","cajati","16","113"
"SP","candido mota","16","113"
"SP","cordeiropolis","16","113"
"SP","osvaldo cruz","16","113"
"SP","junqueiropolis","15","114"
"SP","cunha","15","114"
"SP","bariri","15","114"
"SP","santa adelia","15","114"
"SP","pariquera-acu","15","114"
"SP","pirapozinho","14","115"
"SP","miguelopolis","14","115"
"SP","santa rosa de viterbo","14","115"
"SP","guariba","14","115"
"SP","serra negra","14","115"
"SP","vargem grande do sul","14","115"
"SP","iguape","14","115"
"SP","pontal","13","116"
"SP","casa branca","13","116"
"SP","mirandopolis","13","116"
"SP","quata","13","116"
"SP","sao miguel arcanjo","13","116"
"SP","jardinopolis","13","116"
"SP","aluminio","13","116"
"SP","ibate","13","116"
"SP","cesario lange","13","116"
"SP","engenheiro coelho","13","116"
"SP","salto de pirapora","13","116"
"SP","descalvado","13","116"
"SP","serrana","13","116"
"SP","jose bonifacio","12","117"
"SP","pirajui","12","117"
"SP","teodoro sampaio","12","117"
"SP","tapiratiba","12","117"
"SP","macatuba","12","117"
"SP","pinhalzinho","12","117"
"SP","sao lourenco da serra","12","117"
"SP","tabapua","12","117"
"SP","chavantes","12","117"
"SP","pilar do sul","12","117"
"SP","itaporanga","12","117"
"SP","lucelia","12","117"
"SP","sao pedro","12","117"
"SP","santa gertrudes","12","117"
"SP","brotas","12","117"
"SP","embu","11","118"
"SP","tanabi","11","118"
"SP","rio das pedras","11","118"
"SP","castilho","11","118"
"SP","dois corregos","11","118"
"SP","aracoiaba da serra","11","118"
"SP","ouroeste","11","118"
"SP","guararema","11","118"
"SP","paranapanema","11","118"
"SP","boa esperanca do sul","11","118"
"SP","brodowski","10","119"
"SP","auriflama","10","119"
"SP","salesopolis","10","119"
"SP","duartina","10","119"
"SP","fartura","10","119"
"SP","aguai","10","119"
"SP","urupes","10","119"
"SP","itai","10","119"
"SP","juquia","10","119"
"SP","pradopolis","10","119"
"SP","buri","10","119"
"SP","conchas","10","119"
"SP","regente feijo","10","119"
"SP","paraibuna","10","119"
"SP","palestina","10","119"
"SP","caconde","10","119"
"SP","vera cruz","10","119"
"SP","morro agudo","10","119"
"SP","biritiba-mirim","10","119"
"SP","taguai","10","119"
"SP","itajobi","10","119"
"SP","monte aprazivel","10","119"
"SP","sao simao","10","119"
"SP","aracariguama","10","119"
"SP","charqueada","10","119"
"SP","aguas da prata","10","119"
"SP","santa cruz das palmeiras","9","120"
"SP","pedro de toledo","9","120"
"SP","taruma","9","120"
"SP","santa branca","9","120"
"SP","lindoia","9","120"
"SP","buritama","9","120"
"SP","piquete","9","120"
"SP","icem","9","120"
"SP","colina","9","120"
"SP","piratininga","9","120"
"SP","primavera","9","120"
"SP","borborema","9","120"
"SP","cajuru","9","120"
"SP","potirendaba","9","120"
"SP","bilac","9","120"
"SP","martinopolis","8","121"
"SP","guara","8","121"
"SP","alvares machado","8","121"
"SP","nhandeara","8","121"
"SP","valparaiso","8","121"
"SP","cajobi","8","121"
"SP","cafelandia","8","121"
"SP","guaicara","8","121"
"SP","parapua","8","121"
"SP","cananeia","8","121"
"SP","nova europa","8","121"
"SP","pirangi","8","121"
"SP","dourado","8","121"
"SP","maracai","8","121"
"SP","jacare","8","121"
"SP","angatuba","8","121"
"SP","ribeirao bonito","7","122"
"SP","bady bassitt","7","122"
"SP","ipaussu","7","122"
"SP","avanhandava","7","122"
"SP","morungaba","7","122"
"SP","santa albertina","7","122"
"SP","itapui","7","122"
"SP","nazare paulista","7","122"
"SP","sao bento do sapucai","7","122"
"SP","general salgado","7","122"
"SP","ibira","7","122"
"SP","igarapava","7","122"
"SP","luis antonio","7","122"
"SP","estiva gerbi","7","122"
"SP","itabera","7","122"
"SP","itobi","7","122"
"SP","divinolandia","7","122"
"SP","bofete","6","123"
"SP","cabreuva","6","123"
"SP","catigua","6","123"
"SP","bocaina","6","123"
"SP","cosmorama","6","123"
"SP","pacaembu","6","123"
"SP","torrinha","6","123"
"SP","cedral","6","123"
"SP","fernando prestes","6","123"
"SP","balsamo","6","123"
"SP","monte alegre do sul","6","123"
"SP","irapuru","6","123"
"SP","iacanga","6","123"
"SP","guapiacu","6","123"
"SP","joanopolis","6","123"
"SP","itariri","6","123"
"SP","tupi paulista","6","123"
"SP","cardoso","6","123"
"SP","bananal","6","123"
"SP","sales oliveira","6","123"
"SP","apiai","6","123"
"SP","presidente bernardes","6","123"
"SP","eldorado","6","123"
"SP","itapura","6","123"
"SP","tarabai","5","124"
"SP","roseira","5","124"
"SP","tabatinga","5","124"
"SP","paulo de faria","5","124"
"SP","ocaucu","5","124"
"SP","taiuva","5","124"
"SP","igarata","5","124"
"SP","timburi","5","124"
"SP","guaranta","5","124"
"SP","santa barbara d oeste","5","124"
"SP","rafard","5","124"
"SP","colombia","5","124"
"SP","elias fausto","5","124"
"SP","ibirarema","5","124"
"SP","jacupiranga","5","124"
"SP","sud mennucci","5","124"
"SP","saltinho","5","124"
"SP","iepe","5","124"
"SP","adolfo","5","124"
"SP","palmeira d'oeste","5","124"
"SP","brauna","5","124"
"SP","sales","5","124"
"SP","holambra ii","5","124"
"SP","paraiso","5","124"
"SP","guarei","5","124"
"SP","sete barras","5","124"
"SP","orindiuva","5","124"
"SP","severinia","5","124"
"SP","guaracai","5","124"
"SP","tres fronteiras","5","124"
"SP","miracatu","5","124"
"SP","ariranha","5","124"
"SP","santo antonio do jardim","5","124"
"SP","panorama","5","124"
"SP","santa cruz da conceicao","4","125"
"SP","bernardino de campos","4","125"
"SP","analandia","4","125"
"SP","cabralia paulista","4","125"
"SP","pedrinhas paulista","4","125"
"SP","arandu","4","125"
"SP","urania","4","125"
"SP","cristais paulista","4","125"
"SP","irapua","4","125"
"SP","arealva","4","125"
"SP","igaracu do tiete","4","125"
"SP","ilha comprida","4","125"
"SP","rosana","4","125"
"SP","quintana","4","125"
"SP","mendonca","4","125"
"SP","maristela","4","125"
"SP","clementina","4","125"
"SP","altinopolis","4","125"
"SP","florida paulista","4","125"
"SP","pongai","4","125"
"SP","candido rodrigues","4","125"
"SP","sao sebastiao da grama","4","125"
"SP","ipua","4","125"
"SP","dumont","4","125"
"SP","jambeiro","4","125"
"SP","itatinga","4","125"
"SP","macedonia","4","125"
"SP","lavinia","4","125"
"SP","sao jose da bela vista","3","126"
"SP","santa rita d'oeste","3","126"
"SP","santa lucia","3","126"
"SP","barra do turvo","3","126"
"SP","estrela do norte","3","126"
"SP","itaju","3","126"
"SP","capela do alto","3","126"
"SP","ouro verde","3","126"
"SP","ribeira","3","126"
"SP","inubia paulista","3","126"
"SP","rinopolis","3","126"
"SP","terra roxa","3","126"
"SP","ribeirao do sul","3","126"
"SP","oscar bressane","3","126"
"SP","luiziania","3","126"
"SP","quadra","3","126"
"SP","valentim gentil","3","126"
"SP","herculandia","3","126"
"SP","nuporanga","3","126"
"SP","pauliceia","3","126"
"SP","oriente","3","126"
"SP","manduri","3","126"
"SP","alambari","3","126"
"SP","sao luis do paraitinga","3","126"
"SP","joao ramalho","3","126"
"SP","areias","3","126"
"SP","poloni","3","126"
"SP","jaborandi","3","126"
"SP","vista alegre do alto","3","126"
"SP","silveiras","3","126"
"SP","areiopolis","3","126"
"SP","tejupa","3","126"
"SP","sao jose do barreiro","3","126"
"SP","motuca","3","126"
"SP","aguas de santa barbara","3","126"
"SP","mirante do paranapanema","3","126"
"SP","santo antonio da alegria","3","126"
"SP","jumirim","3","126"
"SP","reginopolis","3","126"
"SP","indiana","3","126"
"SP","sao joao de iracema","3","126"
"SP","taquarivai","3","126"
"SP","uchoa","3","126"
"SP","lupercio","3","126"
"SP","mombuca","3","126"
"SP","guapiara","3","126"
"SP","gastao vidigal","3","126"
"SP","indiapora","3","126"
"SP","riolandia","3","126"
"SP","sabino","3","126"
"SP","pedra bela","3","126"
"SP","cruzalia","3","126"
"SP","neves paulista","3","126"
"SP","mineiros do tiete","3","126"
"SP","lagoinha","3","126"
"SP","aguas de sao pedro","3","126"
"SP","queluz","2","127"
"SP","santo antonio do pinhal","2","127"
"SP","patrocinio paulista","2","127"
"SP","santa ernestina","2","127"
"SP","floreal","2","127"
"SP","narandiba","2","127"
"SP","julio mesquita","2","127"
"SP","arapei","2","127"
"SP","itirapina","2","127"
"SP","ribeirao branco","2","127"
"SP","moncoes","2","127"
"SP","sarapui","2","127"
"SP","rechan","2","127"
"SP","salmourao","2","127"
"SP","gaviao peixoto","2","127"
"SP","nipoa","2","127"
"SP","guaraci","2","127"
"SP","caiua","2","127"
"SP","zacarias","2","127"
"SP","rifaina","2","127"
"SP","espirito santo do turvo","2","127"
"SP","nossa senhora do remedio","2","127"
"SP","itapirapua paulista","2","127"
"SP","taciba","2","127"
"SP","pontalinda","2","127"
"SP","santa maria da serra","2","127"
"SP","alvares florence","2","127"
"SP","murutinga do sul","2","127"
"SP","rubiacea","2","127"
"SP","canitar","2","127"
"SP","corumbatai","2","127"
"SP","jaci","2","127"
"SP","euclides da cunha paulista","2","127"
"SP","aparecida de sao manuel","2","127"
"SP","nova campina","2","127"
"SP","presidente alves","2","127"
"SP","echapora","2","127"
"SP","buritizal","2","127"
"SP","lucianopolis","2","127"
"SP","glicerio","2","127"
"SP","sao pedro do turvo","2","127"
"SP","paranapua","2","127"
"SP","nova canaa paulista","2","127"
"SP","lourdes","2","127"
"SP","getulina","2","127"
"SP","alvaro de carvalho","2","127"
"SP","tapirai","2","127"
"SP","marinopolis","2","127"
"SP","vargem","2","127"
"SP","coroados","2","127"
"SP","porangaba","2","127"
"SP","campina do monte alegre","2","127"
"SP","pindorama","2","127"
"SP","pedregulho","2","127"
"SP","irape","2","127"
"SP","emilianopolis","2","127"
"SP","mariapolis","2","127"
"SP","espigao","2","127"
"SP","santa mercedes","2","127"
"SP","iacri","2","127"
"SP","magda","2","127"
"SP","guariroba","2","127"
"SP","mogi-mirim","2","127"
"SP","sao francisco","2","127"
"SP","dobrada","2","127"
"SP","coronel macedo","2","127"
"SP","potim","2","127"
"SP","bento de abreu","2","127"
"SP","ipigua","2","127"
"SP","ajapi","1","128"
"SP","planalto","1","128"
"SP","sao sebastiao da serra","1","128"
"SP","agisse","1","128"
"SP","lavrinhas","1","128"
"SP","nova guataporanga","1","128"
"SP","natividade da serra","1","128"
"SP","gabriel monteiro","1","128"
"SP","estrela d'oeste","1","128"
"SP","tapinas","1","128"
"SP","palmeira d oeste","1","128"
"SP","balbinos","1","128"
"SP","pontes gestal","1","128"
"SP","itaoca","1","128"
"SP","macaubal","1","128"
"SP","cassia dos coqueiros","1","128"
"SP","flora rica","1","128"
"SP","salto grande","1","128"
"SP","fernao","1","128"
"SP","piquerobi","1","128"
"SP","galia","1","128"
"SP","guzolandia","1","128"
"SP","riversul","1","128"
"SP","guarapua","1","128"
"SP","sarutaia","1","128"
"SP","embauba","1","128"
"SP","monteiro lobato","1","128"
"SP","aramina","1","128"
"SP","populina","1","128"
"SP","santa salete","1","128"
"SP","tecainda","1","128"
"SP","cipo-guacu","1","128"
"SP","estrela d oeste","1","128"
"SP","lutecia","1","128"
"SP","parisi","1","128"
"SP","aparecida d'oeste","1","128"
"SP","santo expedito","1","128"
"SP","alfredo marcondes","1","128"
"SP","turmalina","1","128"
"SP","nantes","1","128"
"SP","serra azul","1","128"
"SP","pinheiros","1","128"
"SP","venda branca","1","128"
"SP","bandeirantes d'oeste","1","128"
"SP","paulistania","1","128"
"SP","suzanapolis","1","128"
"SP","ubirajara","1","128"
"SP","onda verde","1","128"
"SP","santa clara d'oeste","1","128"
"SP","ibitiuva","1","128"
"SP","taiacu","1","128"
"SP","avai","1","128"
"SP","engenheiro balduino","1","128"
"SP","pereiras","1","128"
"SP","pedranopolis","1","128"
"SP","aparecida de monte alto","1","128"
"SP","santo antonio do aracangua","1","128"
"SP","tuiuti","1","128"
"SP","mira estrela","1","128"
"SP","monte castelo","1","128"
"SP","oleo","1","128"
"SP","anhumas","1","128"
"SP","redencao da serra","1","128"
"SP","rincao","1","128"
"SP","pardinho","1","128"
"SP","rubineia","1","128"
"SP","queiroz","1","128"
"SP","americo de campos","1","128"
"SP","anhembi","1","128"
"SP","meridiano","1","128"
"SP","barao ataliba nogueira","1","128"
"SP","jamaica","1","128"
"SP","bora","1","128"
"SP","boraceia","1","128"
"SP","palmares paulista","1","128"
"SP","guatapara","1","128"
"SP","novais","1","128"
"SP","piacatu","1","128"
"SP","termas de ibira","1","128"
"SP","nova luzitania","1","128"
"SP","trabiju","1","128"
"SP","iaras","1","128"
"SP","nova independencia","1","128"
"SP","elisiario","1","128"
"SP","jeriquara","1","128"
"SP","botelho","1","128"
"SP","florinia","1","128"
"TO","palmas","91","1"
"TO","araguaina","41","2"
"TO","gurupi","24","3"
"TO","paraiso do tocantins","10","4"
"TO","porto nacional","8","5"
"TO","tocantinopolis","7","6"
"TO","dianopolis","7","6"
"TO","alvorada","6","7"
"TO","lagoa da confusao","5","8"
"TO","araguatins","5","8"
"TO","formoso do araguaia","4","9"
"TO","guarai","4","9"
"TO","conceicao do tocantins","3","10"
"TO","pedro afonso","3","10"
"TO","taguatinga","3","10"
"TO","xambioa","3","10"
"TO","cristalandia","3","10"
"TO","colinas do tocantins","3","10"
"TO","parana","2","11"
"TO","cariri do tocantins","2","11"
"TO","bandeirantes do tocantins","2","11"
"TO","barrolandia","2","11"
"TO","couto de magalhaes","2","11"
"TO","goianorte","2","11"
"TO","colmeia","2","11"
"TO","sitio novo do tocantins","2","11"
"TO","arraias","2","11"
"TO","miranorte","2","11"
"TO","pindorama do tocantins","2","11"
"TO","alianca do tocantins","2","11"
"TO","pequizeiro","1","12"
"TO","duere","1","12"
"TO","carmolandia","1","12"
"TO","arapoema","1","12"
"TO","novo alegre","1","12"
"TO","combinado","1","12"
"TO","araguacu","1","12"
"TO","natividade","1","12"
"TO","lajeado","1","12"
"TO","peixe","1","12"
"TO","almas","1","12"
"TO","praia norte","1","12"
"TO","esperantina","1","12"
"TO","augustinopolis","1","12"
"TO","buriti do tocantins","1","12"
"TO","divinopolis do tocantins","1","12"
"TO","fatima","1","12"
"TO","novo jardim","1","12"
"TO","pugmil","1","12"
"TO","ananas","1","12"
"TO","aparecida do rio negro","1","12"
"TO","centenario","1","12"
"TO","pium","1","12"
"TO","sandolandia","1","12"
"TO","nova olinda","1","12"
"TO","silvanopolis","1","12"
